座位ID,取票时间,票型ID,票型,用户ID,邮箱,订单,区域,排数,座位号,,
486019510400077,2023/11/25 18:16:40,113,PLATINUM SEATED,486030429426693,ktori@jack.com,486482083923141,,,,,
486019510408270,2023/11/25 18:16:42,113,PLATINUM SEATED,484598516319301,1467195@jack.com,486482088015045,,,,,
486019510404217,2023/11/25 18:16:43,113,PLATINUM SEATED,486473977935365,1149526@link.cuhk.edu.hk,486482088015174,,,,,
486019510404218,2023/11/25 18:16:43,113,PLATINUM SEATED,486473977935365,1149526@link.cuhk.edu.hk,486482088015174,,,,,
486019510404197,2023/11/25 18:16:46,113,PLATINUM SEATED,486480954954949,559334@jack.com,486482092115141,,,,,
486019510412366,2023/11/25 18:16:47,113,PLATINUM SEATED,486173383640133,2223593@jack.com,486482092115397,,,,,
486019510412365,2023/11/25 18:16:48,113,PLATINUM SEATED,486481681171589,z345pn@jack.com,486482092119365,,,,,
486019510408298,2023/11/25 18:16:50,113,PLATINUM SEATED,486388587238853,1108080@jack.com,486482096207109,,,,,
486019510400078,2023/11/25 18:16:51,113,PLATINUM SEATED,482532848895045,lyukk4@jack.com,486482096207111,,,,,
486019510400098,2023/11/25 18:16:53,113,PLATINUM SEATED,482557070287941,2267438@jack.com,486482100303366,,,,,
486019510400094,2023/11/25 18:16:54,113,PLATINUM SEATED,486474639889989,2430946@jack.com,486482100307080,,,,,
486019510400095,2023/11/25 18:16:54,113,PLATINUM SEATED,486474639889989,2430946@jack.com,486482100307080,,,,,
486019510400096,2023/11/25 18:16:54,113,PLATINUM SEATED,486474639889989,2430946@jack.com,486482100307080,,,,,
486019510412367,2023/11/25 18:16:57,113,PLATINUM SEATED,486104599249989,1470185@jack.com,486482100307205,,,,,
486019510400090,2023/11/25 18:16:58,113,PLATINUM SEATED,486162054820869,2124547@jack.com,486482100307206,,,,,
486019510404169,2023/11/25 18:17:00,113,PLATINUM SEATED,485372701934597,cjichenchen@jack.com,486482104399493,,,,,
486019510408269,2023/11/25 18:17:01,113,PLATINUM SEATED,485486207796293,2471152@jack.com,486482104403589,,,,,
486019510404172,2023/11/25 18:17:02,113,PLATINUM SEATED,486450500212165,2128809@jack.com,486482104407493,,,,,
486019510400084,2023/11/25 18:17:05,113,PLATINUM SEATED,486133452862469,1586952@jack.com,486482112595269,,,,,
486019510400085,2023/11/25 18:17:05,113,PLATINUM SEATED,486133452862469,1586952@jack.com,486482112595269,,,,,
486019510400117,2023/11/25 18:17:07,113,PLATINUM SEATED,486748129281029,2627994@jack.com,486482112599429,,,,,
486019510404171,2023/11/25 18:17:09,113,PLATINUM SEATED,477568284656453,989517@jack.com,486482117039750,,,,,
486019510412362,2023/11/25 18:17:12,113,PLATINUM SEATED,482518443545605,1029244@jack.com,486482124875397,,,,,
486019510404216,2023/11/25 18:17:13,113,PLATINUM SEATED,486539634312261,1459009@jack.com,486482124879045,,,,,
486019510404215,2023/11/25 18:17:13,113,PLATINUM SEATED,479145106092869,297455@jack.com,486482124879045,,,,,
486019510404214,2023/11/25 18:17:13,113,PLATINUM SEATED,482535999628293,2737835@jack.com,486482124879045,,,,,
486019510404213,2023/11/25 18:17:13,113,PLATINUM SEATED,486541679912005,1514670@jack.com,486482124879045,,,,,
486019510404185,2023/11/25 18:17:17,113,PLATINUM SEATED,486404710450373,xgyuerlikepuppy@jack.com,486482124879429,,,,,
486019510408304,2023/11/25 18:17:18,113,PLATINUM SEATED,482909104743429,cshiyue509@jack.com,486482124883525,,,,,
486019510408303,2023/11/25 18:17:18,113,PLATINUM SEATED,482909104743429,cshiyue509@jack.com,486482124883525,,,,,
486019510412393,2023/11/25 18:17:20,113,PLATINUM SEATED,484785406026757,718926@jack.com,486482124887173,,,,,
486019510408302,2023/11/25 18:17:22,113,PLATINUM SEATED,486540567217541,cdialikessky@jack.com,486482128975493,,,,,
486019510408301,2023/11/25 18:17:22,113,PLATINUM SEATED,486373936964997,m33444@jack.com,486482128975493,,,,,
486019510408300,2023/11/25 18:17:22,113,PLATINUM SEATED,486539366573125,3718471@jack.com,486482128975493,,,,,
486019510408299,2023/11/25 18:17:22,113,PLATINUM SEATED,486242596062213,3624771@jack.com,486482128975493,,,,,
486019510404212,2023/11/25 18:17:26,113,PLATINUM SEATED,486244244325445,2210928@jack.com,486482128979397,,,,,
486019510400101,2023/11/25 18:17:27,113,PLATINUM SEATED,486367908975813,789063@jack.com,486482128979398,,,,,
486019510408283,2023/11/25 18:17:29,113,PLATINUM SEATED,486432526636677,1170538@jack.com,486482133075205,,,,,
486019510400091,2023/11/25 18:17:31,113,PLATINUM SEATED,486116857148485,1500084@jack.com,486482137167301,,,,,
486019510400120,2023/11/25 18:17:32,113,PLATINUM SEATED,486211672605701,yvi@jack.com,486482137171269,,,,,
486019510400121,2023/11/25 18:17:32,113,PLATINUM SEATED,486211672605701,yvi@jack.com,486482137171269,,,,,
486019510408319,2023/11/25 18:17:34,113,PLATINUM SEATED,486024090948677,ky_jiang@jack.com,486482137171397,,,,,
486019510412357,2023/11/25 18:17:34,113,PLATINUM SEATED,486024090948677,ky_jiang@jack.com,486482137171397,,,,,
486019510400107,2023/11/25 18:17:37,113,PLATINUM SEATED,485129800700997,solis99@jack.com,486482141320389,,,,,
486019510400108,2023/11/25 18:17:37,113,PLATINUM SEATED,485129800700997,solis99@jack.com,486482141320389,,,,,
486019510404194,2023/11/25 18:17:40,113,PLATINUM SEATED,486474675635461,1535265@jack.com,486482145363655,,,,,
486019510404178,2023/11/25 18:17:42,113,PLATINUM SEATED,486205114573893,19627602@jack.com,486482149455494,,,,,
486019510412375,2023/11/25 18:17:43,113,PLATINUM SEATED,486198026187781,yri1513@jack.com,486482149459077,,,,,
486019510412376,2023/11/25 18:17:43,113,PLATINUM SEATED,485475965207557,xzysss803@jack.com,486482149459077,,,,,
486019510408263,2023/11/25 18:17:46,113,PLATINUM SEATED,482163726648389,myaohao8@jack.com,486482153550981,,,,,
486019510404195,2023/11/25 18:17:48,113,PLATINUM SEATED,484659825046533,1240215@jack.com,486482158212293,,,,,
486019510412395,2023/11/25 18:17:49,113,PLATINUM SEATED,477610207851333,zgziqingaly@jack.com,486482158212805,,,,,
486019510412396,2023/11/25 18:17:49,113,PLATINUM SEATED,484666307417093,1374931@jack.com,486482158212805,,,,,
486019510408272,2023/11/25 18:17:52,113,PLATINUM SEATED,477576730440517,10559005@jack.com,486482161743493,,,,,
486019510408273,2023/11/25 18:17:52,113,PLATINUM SEATED,477576730440517,10559005@jack.com,486482161743493,,,,,
486019510404184,2023/11/25 18:17:54,113,PLATINUM SEATED,478917890884421,17022942@jack.com,486482161747461,,,,,
486019510400100,2023/11/25 18:17:56,113,PLATINUM SEATED,486364287653573,295986@jack.com,486482165843461,,,,,
486019510408318,2023/11/25 18:17:57,113,PLATINUM SEATED,486390261954053,1294823@jack.com,486482165843525,,,,,
486019510408313,2023/11/25 18:17:58,113,PLATINUM SEATED,486475887916293,910788@jack.com,486482165847301,,,,,
486019510408264,2023/11/25 18:18:00,113,PLATINUM SEATED,486120742175813,257619@jack.com,486482169935045,,,,,
486019510408277,2023/11/25 18:18:01,113,PLATINUM SEATED,486362332657285,f16831@jack.com,486482169943173,,,,,
486019510404205,2023/11/25 18:18:02,113,PLATINUM SEATED,486458721011077,3916244@jack.com,486482169943621,,,,,
486019510404204,2023/11/25 18:18:02,113,PLATINUM SEATED,482989459002373,1799678@jack.com,486482169943621,,,,,
486019510412377,2023/11/25 18:18:04,113,PLATINUM SEATED,486175695004741,mhlin_7392@jack.com,486482169943751,,,,,
486019510412378,2023/11/25 18:18:04,113,PLATINUM SEATED,486175695004741,mhlin_7392@jack.com,486482169943751,,,,,
486019510412368,2023/11/25 18:18:07,113,PLATINUM SEATED,486224592565253,yte_yams@jack.com.hk,486482174035397,,,,,
486019510412374,2023/11/25 18:18:09,113,PLATINUM SEATED,478355851838277,2448342@jack.com,486482178127493,,,,,
486019510412373,2023/11/25 18:18:09,113,PLATINUM SEATED,478355851838277,2448342@jack.com,486482178127493,,,,,
486019510404211,2023/11/25 18:18:11,113,PLATINUM SEATED,484387975840773,2210275@jack.com,486482178131333,,,,,
486019510408281,2023/11/25 18:18:12,113,PLATINUM SEATED,486171581600773,1536062@jack.com,486482178135237,,,,,
486019510408280,2023/11/25 18:18:12,113,PLATINUM SEATED,486171581600773,1536062@jack.com,486482178135237,,,,,
486019510408279,2023/11/25 18:18:12,113,PLATINUM SEATED,482580753224709,870469@jack.com,486482178135237,,,,,
486019510404166,2023/11/25 18:18:16,113,PLATINUM SEATED,486467389568197,1145950@jack.com,486482182231173,,,,,
486019510404167,2023/11/25 18:18:17,113,PLATINUM SEATED,486458528994693,1116945@jack.com,486482182231559,,,,,
486019510400105,2023/11/25 18:18:18,113,PLATINUM SEATED,486195715396613,415103@jack.com,486482182235845,,,,,
486019510400106,2023/11/25 18:18:18,113,PLATINUM SEATED,486195715396613,415103@jack.com,486482182235845,,,,,
486019510400109,2023/11/25 18:18:21,113,PLATINUM SEATED,486412947977669,1669016@jack.com,486482186315397,,,,,
486019510400097,2023/11/25 18:18:22,113,PLATINUM SEATED,482188465234949,2750862@jack.com,486482186318981,,,,,
486019510404191,2023/11/25 18:18:23,113,PLATINUM SEATED,486024805884933,1277036@jack.com,486482186319432,,,,,
486019510404192,2023/11/25 18:18:23,113,PLATINUM SEATED,486024805884933,1277036@jack.com,486482186319432,,,,,
486019510412358,2023/11/25 18:18:27,113,PLATINUM SEATED,485734099248133,1360137@jack.com,486482194511045,,,,,
486019510400114,2023/11/25 18:18:28,113,PLATINUM SEATED,486475379693253,16212509@jack.com,486482194511173,,,,,
486019510400099,2023/11/25 18:18:29,113,PLATINUM SEATED,477565633270597,x233@jack.com,486482194511558,,,,,
486019510404208,2023/11/25 18:18:30,113,PLATINUM SEATED,486231767139333,2643692@jack.com,486482194515206,,,,,
486019510404209,2023/11/25 18:18:30,113,PLATINUM SEATED,486231767139333,2643692@jack.com,486482194515206,,,,,
486019510404193,2023/11/25 18:18:33,113,PLATINUM SEATED,460384314294661,2744772@jack.com,486482198955141,,,,,
486019510404221,2023/11/25 18:18:34,113,PLATINUM SEATED,480492124976133,s_0709@jack.com,486482198955269,,,,,
486019510404222,2023/11/25 18:18:34,113,PLATINUM SEATED,480492124976133,s_0709@jack.com,486482198955269,,,,,
486019510404186,2023/11/25 18:18:37,113,PLATINUM SEATED,477608841352005,2315486@jack.com,486482202703237,,,,,
486019510404187,2023/11/25 18:18:37,113,PLATINUM SEATED,477608841352005,2315486@jack.com,486482202703237,,,,,
486019510408317,2023/11/25 18:18:39,113,PLATINUM SEATED,486469414569477,2396391@jack.com,486482202703365,,,,,
486019510408314,2023/11/25 18:18:40,113,PLATINUM SEATED,486402824426949,12285959@jack.com,486482202703493,,,,,
486019510408315,2023/11/25 18:18:40,113,PLATINUM SEATED,486402824426949,12285959@jack.com,486482202703493,,,,,
486019510408316,2023/11/25 18:18:40,113,PLATINUM SEATED,486402824426949,12285959@jack.com,486482202703493,,,,,
486019510400112,2023/11/25 18:18:44,113,PLATINUM SEATED,477619457250117,xiyun_xyy@jack.com,486482206803141,,,,,
486019510400113,2023/11/25 18:18:44,113,PLATINUM SEATED,477619457250117,xiyun_xyy@jack.com,486482206803141,,,,,
486019510408261,2023/11/25 18:18:46,113,PLATINUM SEATED,485384606405701,1594533@jack.com,486482206803590,,,,,
486019510404223,2023/11/25 18:18:46,113,PLATINUM SEATED,478668868436805,683212@jack.com,486482206803590,,,,,
486019510408284,2023/11/25 18:18:50,113,PLATINUM SEATED,482156757349381,1808729@jack.com,486482214995653,,,,,
486019510408285,2023/11/25 18:18:50,113,PLATINUM SEATED,482156757349381,1808729@jack.com,486482214995653,,,,,
486019510400127,2023/11/25 18:18:52,113,PLATINUM SEATED,486217490236485,lmay06@jack.com,486482215003653,,,,,
486019510408268,2023/11/25 18:18:54,113,PLATINUM SEATED,477588850479941,1074486@jack.com,486482219091078,,,,,
486019510400122,2023/11/25 18:18:57,113,PLATINUM SEATED,486560053847045,2068035@jack.com,486482227278981,,,,,
486019510408286,2023/11/25 18:18:58,113,PLATINUM SEATED,478550667805509,830733@jack.com,486482227279109,,,,,
486019510408287,2023/11/25 18:18:58,113,PLATINUM SEATED,478550667805509,830733@jack.com,486482227279109,,,,,
486019510408288,2023/11/25 18:18:58,113,PLATINUM SEATED,478550667805509,830733@jack.com,486482227279109,,,,,
486019510400125,2023/11/25 18:19:01,113,PLATINUM SEATED,484322126513157,1596261@jack.com,486482227279367,,,,,
486019510400126,2023/11/25 18:19:01,113,PLATINUM SEATED,484322126513157,1596261@jack.com,486482227279367,,,,,
486019510408275,2023/11/25 18:19:04,113,PLATINUM SEATED,484399331701765,1292750@jack.com,486482231383493,,,,,
486019510408306,2023/11/25 18:19:05,113,PLATINUM SEATED,486371210315205,1746257@jack.com,486482231387333,,,,,
486019510408305,2023/11/25 18:19:05,113,PLATINUM SEATED,486488092689541,1489318@jack.com,486482231387333,,,,,
486019510404179,2023/11/25 18:19:08,113,PLATINUM SEATED,484722022740997,felia5@jack.com,486482235479301,,,,,
486019510404189,2023/11/25 18:19:10,113,PLATINUM SEATED,482156018250821,zyuxi_zjgivy@jack.com,486482240050629,,,,,
486019510404190,2023/11/25 18:19:10,113,PLATINUM SEATED,482156018250821,zyuxi_zjgivy@jack.com,486482240050629,,,,,
486019510404199,2023/11/25 18:19:14,113,PLATINUM SEATED,486462096778757,1622137@jack.com,486482247755398,,,,,
486019510408274,2023/11/25 18:19:16,113,PLATINUM SEATED,485844916892677,160180@jack.com,486482251867781,,,,,
486019510408312,2023/11/25 18:19:18,113,PLATINUM SEATED,486545624130949,3361178@jack.com,486482256016901,,,,,
486019510408311,2023/11/25 18:19:18,113,PLATINUM SEATED,486223554958341,937805@jack.com,486482256016901,,,,,
486019510408310,2023/11/25 18:19:18,113,PLATINUM SEATED,486223554958341,937805@jack.com,486482256016901,,,,,
486019510408309,2023/11/25 18:19:18,113,PLATINUM SEATED,485320984908805,1714799@jack.com,486482256016901,,,,,
486019510416480,2023/11/25 18:33:59,113,PLATINUM SEATED,486476192245253,eyn.g.lee@jack.com,486485848319685,,,,,
486019510416481,2023/11/25 18:33:59,113,PLATINUM SEATED,486476192245253,eyn.g.lee@jack.com,486485848319685,,,,,
486019510412410,2023/11/25 18:34:02,113,PLATINUM SEATED,486229748995141,zxzyh@jack.com,486485852247749,,,,,
486019510412409,2023/11/25 18:34:02,113,PLATINUM SEATED,486551605986309,2138473@jack.com,486485852247749,,,,,
486019510412408,2023/11/25 18:34:02,113,PLATINUM SEATED,486168519431173,1878035@jack.com,486485852247749,,,,,
486019510412407,2023/11/25 18:34:02,113,PLATINUM SEATED,477660944220997,s80ya0@jack.com,486485852247749,,,,,
486019510412411,2023/11/25 18:34:09,113,PLATINUM SEATED,460887314100805,rnpctd@jack.com,486485864576133,,,,,
486019510412412,2023/11/25 18:34:09,113,PLATINUM SEATED,460887314100805,rnpctd@jack.com,486485864576133,,,,,
486019510412414,2023/11/25 18:34:09,113,PLATINUM SEATED,486479700223109,snka@jack.com,486485864576133,,,,,
486019510412413,2023/11/25 18:34:09,113,PLATINUM SEATED,486479700223109,snka@jack.com,486485864576133,,,,,
486019510416462,2023/11/25 18:34:15,113,PLATINUM SEATED,486117540103237,2734811@jack.com,486485872748165,,,,,
486019510416463,2023/11/25 18:34:15,113,PLATINUM SEATED,486117540103237,2734811@jack.com,486485872748165,,,,,
486019510416482,2023/11/25 18:34:18,113,PLATINUM SEATED,484629741204549,2118399@jack.com,486485876987397,,,,,
486019510412380,2023/11/25 18:34:23,113,PLATINUM SEATED,486472584668549,2259554@jack.com,486485893215877,,,,,
486019510416483,2023/11/25 18:34:25,113,PLATINUM SEATED,486229479945221,1627597@jack.com,486485897295237,,,,,
486019510412381,2023/11/25 18:34:27,113,PLATINUM SEATED,486459691435717,228422@jack.com,486485901419653,,,,,
486019510416485,2023/11/25 18:34:28,113,PLATINUM SEATED,485392736162885,1861748@jack.com,486485901440197,,,,,
486019510416484,2023/11/25 18:34:28,113,PLATINUM SEATED,485392736162885,1861748@jack.com,486485901440197,,,,,
486019510416464,2023/11/25 18:34:32,113,PLATINUM SEATED,485361005978693,2345293@jack.com,486485909710469,,,,,
486019510412415,2023/11/25 18:34:33,113,PLATINUM SEATED,486421831616069,2262780@jack.com,486485909734918,,,,,
486019510416475,2023/11/25 18:34:36,113,PLATINUM SEATED,486358153504005,2755796@jack.com,486485917816197,,,,,
486019510412397,2023/11/25 18:34:37,113,PLATINUM SEATED,486102168527941,z59177292@jack.com,486485917861445,,,,,
486019510416453,2023/11/25 18:34:50,113,PLATINUM SEATED,478761080697669,m77796356@jack.com,486485967418566,,,,,
486019510412388,2023/11/25 18:34:53,113,PLATINUM SEATED,486142026560517,rorriku@jack.com,486485975184709,,,,,
486019510412389,2023/11/25 18:34:54,113,PLATINUM SEATED,486408884790853,1788278@jack.com,486485975233989,,,,,
486019510416491,2023/11/25 18:34:57,113,PLATINUM SEATED,486512168375685,666687@jack.com,486485983307397,,,,,
486019510416490,2023/11/25 18:34:57,113,PLATINUM SEATED,486518178281029,1940379@jack.com,486485983307397,,,,,
486019510416489,2023/11/25 18:34:57,113,PLATINUM SEATED,486522958784069,cns6418@jack.com,486485983307397,,,,,
486019510416488,2023/11/25 18:34:57,113,PLATINUM SEATED,486522958784069,cns6418@jack.com,486485983307397,,,,,
486019510412390,2023/11/25 18:35:02,113,PLATINUM SEATED,483363859887173,2676816@jack.com,486485987407301,,,,,
486019510412391,2023/11/25 18:35:02,113,PLATINUM SEATED,483363859887173,2676816@jack.com,486485987407301,,,,,
486019510416454,2023/11/25 18:35:08,113,PLATINUM SEATED,477571177927493,355852@jack.com,486486003791365,,,,,
486019510412392,2023/11/25 18:35:11,113,PLATINUM SEATED,486469816104069,877208@jack.com,486486011999685,,,,,
486019510416455,2023/11/25 18:35:12,113,PLATINUM SEATED,486180030608389,1570031@jack.com,486486011999686,,,,,
486019510416465,2023/11/25 18:35:14,113,PLATINUM SEATED,478392457192261,1491015@jack.com,486486016079237,,,,,
486019510416456,2023/11/25 18:35:15,113,PLATINUM SEATED,486088436741189,zr1112@jack.com,486486016079365,,,,,
486019510416457,2023/11/25 18:35:18,113,PLATINUM SEATED,486382589683397,1312075@jack.com,486486024299845,,,,,
486019510412394,2023/11/25 18:35:19,113,PLATINUM SEATED,484984828453893,17810162@jack.com,486486024304262,,,,,
486019510416466,2023/11/25 18:35:20,113,PLATINUM SEATED,485751123616837,lngyi816@jack.com,486486024312389,,,,,
486019510412405,2023/11/25 18:35:21,113,PLATINUM SEATED,481178427044869,1683117@jack.com,486486024324485,,,,,
486019510416476,2023/11/25 18:35:31,113,PLATINUM SEATED,477641475396421,782962@jack.com,486486061143557,,,,,
486019510416467,2023/11/25 18:35:32,113,PLATINUM SEATED,486391316125253,2019634@jack.com,486486061176389,,,,,
486019510416458,2023/11/25 18:35:35,113,PLATINUM SEATED,477583870489413,3913522@jack.com,486486069343813,,,,,
486019510416494,2023/11/25 18:35:36,113,PLATINUM SEATED,486250110215237,2427046@jack.com,486486069347717,,,,,
486019510416468,2023/11/25 18:35:37,113,PLATINUM SEATED,486185702630469,944557@jack.com,486486069355717,,,,,
486019510416479,2023/11/25 18:35:38,113,PLATINUM SEATED,486161226900549,l1129@jack.com,486486069376325,,,,,
486019510412400,2023/11/25 18:35:41,113,PLATINUM SEATED,485472728790085,19557578@jack.com,486486077531333,,,,,
486019510412401,2023/11/25 18:35:41,113,PLATINUM SEATED,485472728790085,19557578@jack.com,486486077531333,,,,,
486019510416469,2023/11/25 18:35:45,113,PLATINUM SEATED,486118907499525,gishyyy@jack.com,486486085760581,,,,,
486019510416497,2023/11/25 18:35:49,113,PLATINUM SEATED,486434299999557,a5183606@jack.com,486486098003205,,,,,
486019510416498,2023/11/25 18:35:49,113,PLATINUM SEATED,486434299999557,a5183606@jack.com,486486098003205,,,,,
486019510416499,2023/11/25 18:35:52,113,PLATINUM SEATED,486458043438277,dwfqz@jack.com,486486102095045,,,,,
486019510416500,2023/11/25 18:35:52,113,PLATINUM SEATED,486458043438277,dwfqz@jack.com,486486102095045,,,,,
486019510416459,2023/11/25 18:35:55,113,PLATINUM SEATED,486132280636421,2302105@jack.com,486486106199557,,,,,
486019510412406,2023/11/25 18:35:56,113,PLATINUM SEATED,486485317211461,2534461@jack.com,486486106224069,,,,,
486019510416471,2023/11/25 18:35:58,113,PLATINUM SEATED,486372493513861,422101@jack.com,486486110308037,,,,,
486019510416470,2023/11/25 18:36:00,113,PLATINUM SEATED,486475197986181,1848094@jack.com,486486114382981,,,,,
486019510416477,2023/11/25 18:36:05,113,PLATINUM SEATED,486464005027077,2271541@jack.com,486486131119621,,,,,
486019510416503,2023/11/25 18:36:13,113,PLATINUM SEATED,460887551307973,hrteti@jack.com,486486159455429,,,,,
486019510416504,2023/11/25 18:36:13,113,PLATINUM SEATED,460887551307973,hrteti@jack.com,486486159455429,,,,,
486019510416505,2023/11/25 18:36:13,113,PLATINUM SEATED,460887551307973,hrteti@jack.com,486486159455429,,,,,
486019510416506,2023/11/25 18:36:13,113,PLATINUM SEATED,460887551307973,hrteti@jack.com,486486159455429,,,,,
486019510416507,2023/11/25 18:36:17,113,PLATINUM SEATED,486457918310021,hqcazz@jack.com,486486159480069,,,,,
486019510416508,2023/11/25 18:36:17,113,PLATINUM SEATED,486457918310021,hqcazz@jack.com,486486159480069,,,,,
486019510416509,2023/11/25 18:36:20,113,PLATINUM SEATED,460891554467909,5dhtcm@jack.com,486486163547397,,,,,
486019510420549,2023/11/25 18:36:20,113,PLATINUM SEATED,486374708340165,1912700@jack.com,486486163547397,,,,,
486019510416511,2023/11/25 18:36:20,113,PLATINUM SEATED,477571238482757,1713404@jack.com,486486163547397,,,,,
486019510416510,2023/11/25 18:36:20,113,PLATINUM SEATED,486482450892485,3079714@jack.com,486486163547397,,,,,
486019510412399,2023/11/25 18:36:24,113,PLATINUM SEATED,477625777529669,501329@jack.com,486486163547461,,,,,
486019510412398,2023/11/25 18:36:25,113,PLATINUM SEATED,486457556468869,1290549@jack.com,486486163629637,,,,,
486019510416460,2023/11/25 18:36:27,113,PLATINUM SEATED,486457860195653,qepsxhrq@jack.com,486486167643333,,,,,
486019510416461,2023/11/25 18:36:27,113,PLATINUM SEATED,486457860195653,qepsxhrq@jack.com,486486167643333,,,,,
486019510416478,2023/11/25 18:36:29,113,PLATINUM SEATED,486366942451269,jhanxu135@jack.com,486486167651973,,,,,
486019510420550,2023/11/25 18:36:30,113,PLATINUM SEATED,486457884935749,vlkjiuyxj@jack.com,486486167668293,,,,,
486019510420551,2023/11/25 18:36:30,113,PLATINUM SEATED,486457884935749,vlkjiuyxj@jack.com,486486167668293,,,,,
486019510416472,2023/11/25 18:36:32,113,PLATINUM SEATED,486481547285765,n377ez@jack.com,486486167676165,,,,,
486019510416473,2023/11/25 18:36:40,113,PLATINUM SEATED,486529396500037,ctalho0216@jack.com,486486196315653,,,,,
486019510416474,2023/11/25 18:36:40,113,PLATINUM SEATED,486506061981125,1124785@jack.com,486486196315653,,,,,
486019510412404,2023/11/25 18:37:01,113,PLATINUM SEATED,482646421414917,2923169@jack.com,486486274156165,,,,,
486019510412402,2023/11/25 18:37:08,113,PLATINUM SEATED,485361429402629,1536318@jack.com,486486298752389,,,,,
486019510412403,2023/11/25 18:37:13,113,PLATINUM SEATED,484068248884229,3998172@jack.com,486486315087493,,,,,
486019510420558,2023/11/25 18:51:22,113,PLATINUM SEATED,486026628133957,983720@jack.com,486489786393733,,,,,
486019510420557,2023/11/25 18:51:22,113,PLATINUM SEATED,486026628133957,983720@jack.com,486489786393733,,,,,
486019510420559,2023/11/25 18:51:25,113,PLATINUM SEATED,486441973138885,3954271@jack.com,486489792697989,,,,,
486019510420560,2023/11/25 18:51:32,113,PLATINUM SEATED,479777727976261,899340@jack.com,486489817691526,,,,,
486019510420553,2023/11/25 18:51:33,113,PLATINUM SEATED,486403254154501,2724760@jack.com,486489817752965,,,,,
486019510420561,2023/11/25 18:51:38,113,PLATINUM SEATED,486913592951877,tuen0123@jack.com,486489834276037,,,,,
486019510416496,2023/11/25 18:51:39,113,PLATINUM SEATED,486421283575237,3739391@jack.com,486489835275717,,,,,
486019510420562,2023/11/25 18:51:40,113,PLATINUM SEATED,486157705282565,370093@jack.com,486489835353285,,,,,
486019510416492,2023/11/25 18:51:42,113,PLATINUM SEATED,486078721291269,jineching917@jack.com,486489839371909,,,,,
486019510416493,2023/11/25 18:51:42,113,PLATINUM SEATED,486078721291269,jineching917@jack.com,486489839371909,,,,,
486019510420563,2023/11/25 18:51:46,113,PLATINUM SEATED,486188289569861,12205687@jack.com,486489846707333,,,,,
486019510420564,2023/11/25 18:51:46,113,PLATINUM SEATED,486188289569861,12205687@jack.com,486489846707333,,,,,
486019510420565,2023/11/25 18:51:50,113,PLATINUM SEATED,479559320556357,luanzhen.lyz@jack.com,486489852122309,,,,,
486019510420556,2023/11/25 18:51:51,113,PLATINUM SEATED,485375566492741,w2005@jack.com,486489852131013,,,,,
486019510420555,2023/11/25 18:51:51,113,PLATINUM SEATED,486117260116997,3683786@jack.com,486489852131013,,,,,
486019510420573,2023/11/25 18:51:53,113,PLATINUM SEATED,486377003030085,2463160@jack.com,486489852159301,,,,,
486019510416487,2023/11/25 18:52:00,113,PLATINUM SEATED,482972213265413,918845@jack.com,486489879413893,,,,,
486019510420579,2023/11/25 18:52:02,113,PLATINUM SEATED,486367430346245,301381@jack.com,486489882723845,,,,,
486019510416486,2023/11/25 18:52:07,113,PLATINUM SEATED,486371009447045,1333146@jack.com,486489899480581,,,,,
486019510416501,2023/11/25 18:52:08,113,PLATINUM SEATED,486478839682245,1843009@jack.com,486489899513029,,,,,
486019510416502,2023/11/25 18:52:08,113,PLATINUM SEATED,486478839682245,1843009@jack.com,486489899513029,,,,,
486019510420580,2023/11/25 18:52:10,113,PLATINUM SEATED,486098909463557,1160023@jack.com,486489900697285,,,,,
486019510420571,2023/11/25 18:52:12,113,PLATINUM SEATED,485688837387269,kalili@jack.com,486489903326597,,,,,
486019510420566,2023/11/25 18:52:13,113,PLATINUM SEATED,486039022162949,812521@jack.com,486489904895301,,,,,
486019510420567,2023/11/25 18:52:14,113,PLATINUM SEATED,482543658886213,642668@jack.com,486489904919877,,,,,
486019510420575,2023/11/25 18:52:40,113,PLATINUM SEATED,486489134085829,x012@jack.com,486490005673093,,,,,
486019510420581,2023/11/25 18:52:41,113,PLATINUM SEATED,486419443197125,leibo1205@jack.com,486490005738630,,,,,
486019510416495,2023/11/25 18:52:45,113,PLATINUM SEATED,486456862266885,wuri@jack.com,486490017891845,,,,,
486019510420582,2023/11/25 18:52:46,113,PLATINUM SEATED,486368052000133,814268@jack.com,486490017895813,,,,,
486019510420568,2023/11/25 18:53:05,113,PLATINUM SEATED,486380517615045,cey@jack.com,486490091701509,,,,,
486019510420554,2023/11/25 18:53:06,113,PLATINUM SEATED,486251104224325,w19960717@jack.com,486490092811909,,,,,
486019510420569,2023/11/25 18:53:11,113,PLATINUM SEATED,486369847494341,970183@jack.com,486490108110405,,,,,
486019510420576,2023/11/25 18:53:16,113,PLATINUM SEATED,477688486482757,2796447@jack.com,486490124404101,,,,,
486019510420552,2023/11/25 18:53:18,113,PLATINUM SEATED,486236284298245,1963037@jack.com,486490129847813,,,,,
486019510420574,2023/11/25 18:53:22,113,PLATINUM SEATED,485110939665413,la_han@jack.com,486490140816581,,,,,
486019510420570,2023/11/25 18:53:27,113,PLATINUM SEATED,477570542342981,1444255@jack.com,486490157164229,,,,,
486019510420577,2023/11/25 18:55:39,113,PLATINUM SEATED,486264986338309,12607257@jack.com,486490694435973,,,,,
